SFGL ID	Vial #	Jar #	Date	Wild/Hatchery	Species	Run	comment	Age	Basin
OtsAC18CORH_0505	5	5	5/23/2018	Wild	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0506	6	5	5/23/2018	Wild	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0507	7	5	5/23/2018	Wild	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0508	8	5	5/23/2018	Wild	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0509	9	5	5/23/2018	Wild	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0601	1	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0602	2	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0603	3	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0604	4	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0605	5	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0606	6	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0607	7	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0608	8	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0609	9	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0610	10	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0611	11	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0612	12	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0613	13	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0614	14	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0615	15	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0616	16	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0617	17	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0618	18	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0619	19	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0620	20	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0621	21	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0622	22	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0623	23	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0624	24	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0625	25	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0626	26	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0627	27	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0628	28	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0629	29	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0630	30	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0631	31	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0632	32	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0633	33	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0634	34	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0635	35	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0636	36	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0637	37	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0638	38	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0639	39	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0640	40	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0641	41	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0642	42	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0643	43	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0644	44	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0645	45	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0646	46	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0647	47	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0648	48	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0649	49	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0650	50	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0651	51	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0652	52	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0653	53	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0654	54	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0655	55	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0656	56	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0657	57	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0658	58	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0659	59	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0660	60	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0661	61	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0662	62	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0663	63	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0664	64	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0665	65	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0666	66	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0667	67	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0668	68	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0669	69	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0670	70	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0671	71	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0672	72	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0673	73	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0674	74	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0675	75	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0676	76	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0677	77	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0678	78	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0679	79	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0680	80	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0681	81	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0682	82	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0683	83	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0684	84	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0685	85	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0686	86	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0687	87	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0688	88	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0689	89	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0690	90	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0691	91	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0692	92	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0693	93	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0694	94	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0695	95	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0696	96	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0697	97	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0698	98	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0699	99	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2600	100	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2601	101	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2602	102	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2603	103	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2604	104	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2605	105	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2606	106	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2607	107	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2608	108	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2609	109	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2610	110	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2611	111	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2612	112	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2613	113	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2614	114	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2615	115	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2616	116	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2617	117	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2618	118	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2619	119	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2620	120	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2621	121	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2622	122	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2623	123	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2624	124	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2625	125	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2626	126	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2627	127	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2628	128	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2629	129	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2630	130	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2631	131	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2632	132	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2633	133	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2634	134	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2635	135	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2636	136	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2637	137	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2638	138	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2639	139	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2640	140	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2641	141	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2642	142	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2643	143	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2644	144	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2645	145	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2646	146	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2647	147	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2648	148	6	5/30/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0701	1	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0702	2	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0703	3	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0704	4	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0705	5	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0706	6	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0707	7	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0708	8	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0709	9	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0710	10	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0711	11	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0712	12	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0713	13	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0714	14	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0715	15	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0716	16	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0717	17	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0718	18	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0719	19	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0720	20	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0721	21	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0722	22	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0723	23	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0724	24	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0725	25	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0726	26	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0727	27	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0728	28	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0729	29	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0730	30	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0731	31	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0732	32	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0733	33	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0734	34	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0735	35	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0736	36	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0737	37	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0738	38	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0739	39	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0740	40	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0741	41	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0742	42	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0743	43	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0744	44	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0745	45	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0746	46	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0747	47	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0748	48	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0749	49	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0750	50	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0751	51	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0752	52	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0753	53	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0754	54	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0755	55	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0756	56	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0757	57	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0758	58	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0759	59	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0760	60	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0761	61	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0762	62	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0763	63	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0764	64	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0765	65	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0766	66	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0767	67	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0768	68	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0769	69	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0770	70	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0771	71	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0772	72	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0773	73	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0774	74	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0775	75	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0776	76	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0777	77	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0778	78	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0779	79	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0780	80	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0781	81	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0782	82	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0783	83	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0784	84	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0785	85	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0786	86	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0787	87	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0788	88	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0789	89	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0790	90	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0791	91	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0792	92	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0793	93	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0794	94	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0795	95	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0796	96	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0797	97	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0798	98	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0799	99	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2700	100	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2701	101	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2702	102	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2703	103	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2704	104	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2705	105	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2706	106	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2707	107	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2708	108	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2709	109	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2710	110	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2711	111	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2712	112	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2713	113	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2714	114	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2715	115	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2716	116	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2717	117	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2718	118	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2719	119	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2720	120	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2721	121	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2722	122	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2723	123	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2724	124	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2725	125	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2726	126	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2727	127	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2728	128	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2729	129	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2730	130	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2731	131	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2732	132	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2733	133	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2734	134	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2735	135	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2736	136	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2737	137	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2738	138	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2739	139	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2740	140	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2741	141	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2742	142	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2743	143	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2744	144	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2745	145	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2746	146	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2747	147	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2748	148	7	6/6/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0801	1	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0802	2	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
